left_index,right_index,left_id_consulta,right_id_consulta,left_id_consulta_original,right_id_consulta_original,left_record_key,right_record_key,left_name,right_name,left_dob,right_dob,left_sex,right_sex,blocking_passes,full_name_score,birth_date_score,sex_score,last_names_score,contact_score,total_score,classification
13551,14943,SCT_F_MEX_0805_18,SCT_F_MEX_1307_10,SCT_F_MEX_0805_18,SCT_F_MEX_1307_10,transacciones|transacciones_mexico_2025.csv|218,transacciones|transacciones_mexico_2025.csv|1610,sofia cruz torres,sofia cruz torres,1976-06-09,1976-06-09,F,F,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | phone_country,1.0,1.0,1.0,1.0,1.0,1.0,auto_match_supported_dob_surnames
11540,14943,SCT_F_MEX_1508_41,SCT_F_MEX_1307_10,SCT_F_MEX_1508_41,SCT_F_MEX_1307_10,transacciones|transacciones_mexico_2023.csv|1541,transacciones|transacciones_mexico_2025.csv|1610,sofia cruz torres,sofia cruz torres,1976-06-09,1976-06-09,F,F,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,1.0,1.0,1.0,1.0,0.0,0.9,auto_match_supported_dob_surnames
11543,13486,ERV_F_MEX_1403_44,ERV_F_MEX_0201_53,ERV_F_MEX_1403_44,ERV_F_MEX_0201_53,transacciones|transacciones_mexico_2023.csv|1544,transacciones|transacciones_mexico_2025.csv|153,elena rodriguez vargas,elena rodriguez,1961-12-10,1961-12-10,F,F,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | phone_country,0.9364,1.0,1.0,0.5,1.0,0.9245,auto_match_supported_dob_contact
12380,13486,ERV_F_MEX_3001_14,ERV_F_MEX_0201_53,ERV_F_MEX_3001_14,ERV_F_MEX_0201_53,transacciones|transacciones_mexico_2024.csv|714,transacciones|transacciones_mexico_2025.csv|153,elena rodiguez vargas,elena rodriguez,1961-12-10,1961-12-10,F,F,birthdate_country | phone_country,0.9029,1.0,1.0,0.487,1.0,0.9098,auto_match_supported_dob_contact
11543,12380,ERV_F_MEX_1403_44,ERV_F_MEX_3001_14,ERV_F_MEX_1403_44,ERV_F_MEX_3001_14,transacciones|transacciones_mexico_2023.csv|1544,transacciones|transacciones_mexico_2024.csv|714,elena rodriguez vargas,elena rodiguez vargas,1961-12-10,1961-12-10,F,F,birthdate_country | email_exact | phone_country,0.9528,1.0,1.0,0.987,1.0,0.9798,auto_match_supported_dob_contact
11544,11982,JRR_M_MEX_1506_45,JRR_M_MEX_0512_16,JRR_M_MEX_1506_45,JRR_M_MEX_0512_16,transacciones|transacciones_mexico_2023.csv|1545,transacciones|transacciones_mexico_2024.csv|316,jose ramirez ramirez,jose ramirez,1995-09-21,1995-09-21,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | email_exact | phone_country,0.92,1.0,1.0,0.5,1.0,0.918,auto_match_supported_dob_contact
11544,14986,JRR_M_MEX_1506_45,JRR_M_MEX_2609_53,JRR_M_MEX_1506_45,JRR_M_MEX_2609_53,transacciones|transacciones_mexico_2023.csv|1545,transacciones|transacciones_mexico_2025.csv|1653,jose ramirez ramirez,jose ramirez ramirez,1995-09-21,1995-09-21,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | email_exact,1.0,1.0,1.0,1.0,1.0,1.0,auto_match_supported_dob_surnames
11982,14986,JRR_M_MEX_0512_16,JRR_M_MEX_2609_53,JRR_M_MEX_0512_16,JRR_M_MEX_2609_53,transacciones|transacciones_mexico_2024.csv|316,transacciones|transacciones_mexico_2025.csv|1653,jose ramirez,jose ramirez ramirez,1995-09-21,1995-09-21,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | email_exact,0.92,1.0,1.0,0.5,1.0,0.918,auto_match_supported_dob_contact
13560,13919,JCG_M_MEX_2212_27,JCG_M_MEX_0311_86,JCG_M_MEX_2212_27,JCG_M_MEX_0311_86,transacciones|transacciones_mexico_2025.csv|227,transacciones|transacciones_mexico_2025.csv|586,jorge castillo garcia,jorge castillo garcia,2008-01-01,2008-01-01,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | email_exact | phone_country,1.0,1.0,1.0,1.0,1.0,1.0,auto_match_supported_dob_surnames
11547,13919,JCG_M_MEX_0405_48,JCG_M_MEX_0311_86,JCG_M_MEX_0405_48,JCG_M_MEX_0311_86,transacciones|transacciones_mexico_2023.csv|1548,transacciones|transacciones_mexico_2025.csv|586,jorge castillo garcia,jorge castillo garcia,2008-01-01,2008-01-01,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | email_exact | phone_country,1.0,1.0,1.0,1.0,1.0,1.0,auto_match_supported_dob_surnames
11547,13560,JCG_M_MEX_0405_48,JCG_M_MEX_2212_27,JCG_M_MEX_0405_48,JCG_M_MEX_2212_27,transacciones|transacciones_mexico_2023.csv|1548,transacciones|transacciones_mexico_2025.csv|227,jorge castillo garcia,jorge castillo garcia,2008-01-01,2008-01-01,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | email_exact | phone_country,1.0,1.0,1.0,1.0,1.0,1.0,auto_match_supported_dob_surnames
11548,11968,ACL_F_MEX_2508_49,ACL_F_MEX_2511_02,ACL_F_MEX_2508_49,ACL_F_MEX_2511_02,transacciones|transacciones_mexico_2023.csv|1549,transacciones|transacciones_mexico_2024.csv|302,ana castillo lopez,ana castillo lopez,1992-06-12,1992-06-12,F,F,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | email_exact | phone_country,1.0,1.0,1.0,1.0,1.0,1.0,auto_match_supported_dob_surnames
11548,14764,ACL_F_MEX_2508_49,ACL_F_MEX_2308_31,ACL_F_MEX_2508_49,ACL_F_MEX_2308_31,transacciones|transacciones_mexico_2023.csv|1549,transacciones|transacciones_mexico_2025.csv|1431,ana castillo lopez,ana cstillo lopez,1992-06-12,1992-06-12,F,F,birthdate_country | email_exact | phone_country,0.9889,1.0,1.0,0.9812,1.0,0.9937,auto_match_supported_dob_contact
11968,14764,ACL_F_MEX_2511_02,ACL_F_MEX_2308_31,ACL_F_MEX_2511_02,ACL_F_MEX_2308_31,transacciones|transacciones_mexico_2024.csv|302,transacciones|transacciones_mexico_2025.csv|1431,ana castillo lopez,ana cstillo lopez,1992-06-12,1992-06-12,F,F,birthdate_country | email_exact | phone_country,0.9889,1.0,1.0,0.9812,1.0,0.9937,auto_match_supported_dob_contact
11549,11916,AGC_M_MEX_2209_50,AGC_M_MEX_0506_50,AGC_M_MEX_2209_50,AGC_M_MEX_0506_50,transacciones|transacciones_mexico_2023.csv|1550,transacciones|transacciones_mexico_2024.csv|250,alejandro gonzalez castillo,alejandro gonzalez castillo,1962-10-09,1962-10-09,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | email_exact | phone_country,1.0,1.0,1.0,1.0,1.0,1.0,auto_match_supported_dob_surnames
11549,14085,AGC_M_MEX_2209_50,AGC_M_MEX_0802_52,AGC_M_MEX_2209_50,AGC_M_MEX_0802_52,transacciones|transacciones_mexico_2023.csv|1550,transacciones|transacciones_mexico_2025.csv|752,alejandro gonzalez castillo,alejandro gonzalez castillo,1962-10-09,1962-10-09,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | phone_country,1.0,1.0,1.0,1.0,1.0,1.0,auto_match_supported_dob_surnames
11916,14085,AGC_M_MEX_0506_50,AGC_M_MEX_0802_52,AGC_M_MEX_0506_50,AGC_M_MEX_0802_52,transacciones|transacciones_mexico_2024.csv|250,transacciones|transacciones_mexico_2025.csv|752,alejandro gonzalez castillo,alejandro gonzalez castillo,1962-10-09,1962-10-09,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | phone_country,1.0,1.0,1.0,1.0,1.0,1.0,auto_match_supported_dob_surnames
12174,13309,ECC_F_MEX_2712_08,ECC_F_MEX_1902_43,ECC_F_MEX_2712_08,ECC_F_MEX_1902_43,transacciones|transacciones_mexico_2024.csv|508,transacciones|transacciones_mexico_2024.csv|1643,elena cruz castillo,elena cruz castillo,1994-04-19,1994-04-19,F,F,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | email_exact | phone_country,1.0,1.0,1.0,1.0,1.0,1.0,auto_match_supported_dob_surnames
11551,13309,ECC_F_MEX_3010_52,ECC_F_MEX_1902_43,ECC_F_MEX_3010_52,ECC_F_MEX_1902_43,transacciones|transacciones_mexico_2023.csv|1552,transacciones|transacciones_mexico_2024.csv|1643,elena cruz castillo,elena cruz castillo,1994-04-19,1994-04-19,F,F,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | phone_country,1.0,1.0,1.0,1.0,1.0,1.0,auto_match_supported_dob_surnames
11551,12174,ECC_F_MEX_3010_52,ECC_F_MEX_2712_08,ECC_F_MEX_3010_52,ECC_F_MEX_2712_08,transacciones|transacciones_mexico_2023.csv|1552,transacciones|transacciones_mexico_2024.csv|508,elena cruz castillo,elena cruz castillo,1994-04-19,1994-04-19,F,F,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | phone_country,1.0,1.0,1.0,1.0,1.0,1.0,auto_match_supported_dob_surnames
11553,13956,MML_M_MEX_1407_54,MML_M_MEX_0301_23,MML_M_MEX_1407_54,MML_M_MEX_0301_23,transacciones|transacciones_mexico_2023.csv|1554,transacciones|transacciones_mexico_2025.csv|623,miguel martinez lopez,miguel martinez lopez,1964-07-02,1964-07-02,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | phone_country,1.0,1.0,1.0,1.0,1.0,1.0,auto_match_supported_dob_surnames
11554,12966,ARS_M_MEX_2309_55,ARS_M_MEX_3005_00,ARS_M_MEX_2309_55,ARS_M_MEX_3005_00,transacciones|transacciones_mexico_2023.csv|1555,transacciones|transacciones_mexico_2024.csv|1300,alejandro ramirez,alejandro ramirez sanchez,2001-03-11,2001-03-11,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | email_exact | phone_country,0.936,1.0,1.0,0.5,1.0,0.9244,auto_match_supported_dob_contact
11558,12791,VFV_F_MEX_0101_59,VFV_F_MEX_0104_25,VFV_F_MEX_0101_59,VFV_F_MEX_0104_25,transacciones|transacciones_mexico_2023.csv|1559,transacciones|transacciones_mexico_2024.csv|1125,valeria flores vargas,valeria flores vargas,1995-03-30,1995-03-30,F,F,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | email_exact | phone_country,1.0,1.0,1.0,1.0,1.0,1.0,auto_match_supported_dob_surnames
11558,13897,VFV_F_MEX_0101_59,VFV_F_MEX_2702_64,VFV_F_MEX_0101_59,VFV_F_MEX_2702_64,transacciones|transacciones_mexico_2023.csv|1559,transacciones|transacciones_mexico_2025.csv|564,valeria flores vargas,valeria flores vargas,1995-03-30,1995-03-30,F,F,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | email_exact | phone_country,1.0,1.0,1.0,1.0,1.0,1.0,auto_match_supported_dob_surnames
12791,13897,VFV_F_MEX_0104_25,VFV_F_MEX_2702_64,VFV_F_MEX_0104_25,VFV_F_MEX_2702_64,transacciones|transacciones_mexico_2024.csv|1125,transacciones|transacciones_mexico_2025.csv|564,valeria flores vargas,valeria flores vargas,1995-03-30,1995-03-30,F,F,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | email_exact | phone_country,1.0,1.0,1.0,1.0,1.0,1.0,auto_match_supported_dob_surnames
11566,11880,JLC_M_MEX_1209_67,JLM_M_MEX_3006_14,JLC_M_MEX_1209_67,JLM_M_MEX_3006_14,transacciones|transacciones_mexico_2023.csv|1567,transacciones|transacciones_mexico_2024.csv|214,jose lopez,jose lopez martinez,2003-08-08,2003-08-08,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,0.9053,1.0,1.0,0.5,0.0,0.8121,manual_review_score
11567,13277,CCG_M_MEX_0607_68,CCG_M_MEX_2910_11,CCG_M_MEX_0607_68,CCG_M_MEX_2910_11,transacciones|transacciones_mexico_2023.csv|1568,transacciones|transacciones_mexico_2024.csv|1611,carlos castillo gonzalez,carlos castillo gonzalez,1965-01-27,1965-01-27,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | email_exact | phone_country,1.0,1.0,1.0,1.0,1.0,1.0,auto_match_supported_dob_surnames
11570,12551,GCM_F_MEX_0311_71,GCM_F_MEX_1412_85,GCM_F_MEX_0311_71,GCM_F_MEX_1412_85,transacciones|transacciones_mexico_2023.csv|1571,transacciones|transacciones_mexico_2024.csv|885,gabriela cruz martinez,g cruz martinez,2020-10-05,2020-10-05,F,F,birthdate_country | birthdate_lastname_soundex_country | email_exact | phone_country,0.7845,1.0,1.0,1.0,1.0,0.9138,auto_match_supported_dob_surnames
11574,14561,ESM_M_MEX_3001_75,ESM_M_MEX_3112_28,ESM_M_MEX_3001_75,ESM_M_MEX_3112_28,transacciones|transacciones_mexico_2023.csv|1575,transacciones|transacciones_mexico_2025.csv|1228,eduardo sanchez martinez,eduardo sanchez martinez,1943-03-01,1943-03-01,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | email_exact | phone_country,1.0,1.0,1.0,1.0,1.0,1.0,auto_match_supported_dob_surnames
12423,14515,JTR_M_MEX_2711_57,JTR_M_MEX_2903_82,JTR_M_MEX_2711_57,JTR_M_MEX_2903_82,transacciones|transacciones_mexico_2024.csv|757,transacciones|transacciones_mexico_2025.csv|1182,jose torres rodriguez,jose torres rodriguez,2000-03-16,2000-03-16,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,1.0,1.0,1.0,1.0,0.0,0.9,auto_match_supported_dob_surnames
11575,14515,JTR_M_MEX_1802_76,JTR_M_MEX_2903_82,JTR_M_MEX_1802_76,JTR_M_MEX_2903_82,transacciones|transacciones_mexico_2023.csv|1576,transacciones|transacciones_mexico_2025.csv|1182,jose torres rodriguez,jose torres rodriguez,2000-03-16,2000-03-16,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | email_exact,1.0,1.0,1.0,1.0,1.0,1.0,auto_match_supported_dob_surnames
11575,12423,JTR_M_MEX_1802_76,JTR_M_MEX_2711_57,JTR_M_MEX_1802_76,JTR_M_MEX_2711_57,transacciones|transacciones_mexico_2023.csv|1576,transacciones|transacciones_mexico_2024.csv|757,jose torres rodriguez,jose torres rodriguez,2000-03-16,2000-03-16,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,1.0,1.0,1.0,1.0,0.0,0.9,auto_match_supported_dob_surnames
11576,12730,SPR_F_MEX_0706_77,SPR_F_MEX_2008_64,SPR_F_MEX_0706_77,SPR_F_MEX_2008_64,transacciones|transacciones_mexico_2023.csv|1577,transacciones|transacciones_mexico_2024.csv|1064,sofia perez ramirez,sofia perez ramirez,2006-10-04,2006-10-04,F,F,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | phone_country,1.0,1.0,1.0,1.0,1.0,1.0,auto_match_supported_dob_surnames
11584,14177,JFR_M_MEX_1905_85,JFR_M_MEX_0503_44,JFR_M_MEX_1905_85,JFR_M_MEX_0503_44,transacciones|transacciones_mexico_2023.csv|1585,transacciones|transacciones_mexico_2025.csv|844,jose flores,jose flores rodriguez,1936-07-27,1936-07-27,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | phone_country,0.9048,1.0,1.0,0.5,1.0,0.9119,auto_match_supported_dob_contact
12057,13335,FLC_F_MEX_2611_91,FLC_F_MEX_0409_02,FLC_F_MEX_2611_91,FLC_F_MEX_0409_02,transacciones|transacciones_mexico_2024.csv|391,transacciones|transacciones_mexico_2025.csv|2,fernanda lopez cruz,fernanda lopez cruz,1962-11-16,1962-11-16,F,F,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | phone_country,1.0,1.0,1.0,1.0,1.0,1.0,auto_match_supported_dob_surnames
11588,12057,FLC_F_MEX_2102_89,FLC_F_MEX_2611_91,FLC_F_MEX_2102_89,FLC_F_MEX_2611_91,transacciones|transacciones_mexico_2023.csv|1589,transacciones|transacciones_mexico_2024.csv|391,fernanda lopez cruz,fernanda lopez cruz,1962-11-16,1962-11-16,F,F,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | phone_country,1.0,1.0,1.0,1.0,1.0,1.0,auto_match_supported_dob_surnames
11588,13335,FLC_F_MEX_2102_89,FLC_F_MEX_0409_02,FLC_F_MEX_2102_89,FLC_F_MEX_0409_02,transacciones|transacciones_mexico_2023.csv|1589,transacciones|transacciones_mexico_2025.csv|2,fernanda lopez cruz,fernanda lopez cruz,1962-11-16,1962-11-16,F,F,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | phone_country,1.0,1.0,1.0,1.0,1.0,1.0,auto_match_supported_dob_surnames
11593,12549,LPL_F_MEX_2112_94,LPL_F_MEX_0312_83,LPL_F_MEX_2112_94,LPL_F_MEX_0312_83,transacciones|transacciones_mexico_2023.csv|1594,transacciones|transacciones_mexico_2024.csv|883,laura perez lopez,laura perez lopez,1963-03-11,1963-03-11,F,F,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | email_exact,1.0,1.0,1.0,1.0,1.0,1.0,auto_match_supported_dob_surnames
11955,13788,LPC_M_MEX_1901_89,LPC_M_MEX_0602_55,LPC_M_MEX_1901_89,LPC_M_MEX_0602_55,transacciones|transacciones_mexico_2024.csv|289,transacciones|transacciones_mexico_2025.csv|455,luis perez cruz,luis perez cruz,1957-12-23,1957-12-23,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,1.0,1.0,1.0,1.0,0.0,0.9,auto_match_supported_dob_surnames
11594,13788,LPC_M_MEX_1602_95,LPC_M_MEX_0602_55,LPC_M_MEX_1602_95,LPC_M_MEX_0602_55,transacciones|transacciones_mexico_2023.csv|1595,transacciones|transacciones_mexico_2025.csv|455,luis perez cruz,luis perez cruz,1957-12-23,1957-12-23,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | phone_country,1.0,1.0,1.0,1.0,1.0,1.0,auto_match_supported_dob_surnames
11594,11955,LPC_M_MEX_1602_95,LPC_M_MEX_1901_89,LPC_M_MEX_1602_95,LPC_M_MEX_1901_89,transacciones|transacciones_mexico_2023.csv|1595,transacciones|transacciones_mexico_2024.csv|289,luis perez cruz,luis perez cruz,1957-12-23,1957-12-23,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | email_exact,1.0,1.0,1.0,1.0,1.0,1.0,auto_match_supported_dob_surnames
11595,11900,EGF_F_MEX_0606_96,EGF_F_MEX_0703_34,EGF_F_MEX_0606_96,EGF_F_MEX_0703_34,transacciones|transacciones_mexico_2023.csv|1596,transacciones|transacciones_mexico_2024.csv|234,elena garcia flores,elena garcia flores,2021-10-20,2021-10-20,F,F,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | email_exact,1.0,1.0,1.0,1.0,1.0,1.0,auto_match_supported_dob_surnames
11603,14401,LGG_M_MEX_0401_04,LGG_M_MEX_2304_68,LGG_M_MEX_0401_04,LGG_M_MEX_2304_68,transacciones|transacciones_mexico_2023.csv|1604,transacciones|transacciones_mexico_2025.csv|1068,luis garcia,luis garcia garcia,1991-02-23,1991-02-23,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | email_exact,0.9222,1.0,1.0,0.5,1.0,0.9189,auto_match_supported_dob_contact
11607,11776,MRH_M_MEX_1103_08,MRH_M_MEX_2403_10,MRH_M_MEX_1103_08,MRH_M_MEX_2403_10,transacciones|transacciones_mexico_2023.csv|1608,transacciones|transacciones_mexico_2024.csv|110,miguel rodriguez,miguel rodriguez hernandez,1973-02-24,1973-02-24,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | email_exact | phone_country,0.9231,1.0,1.0,0.5,1.0,0.9192,auto_match_supported_dob_contact
11609,13264,ETP_M_MEX_1708_10,ETP_M_MEX_2103_98,ETP_M_MEX_1708_10,ETP_M_MEX_2103_98,transacciones|transacciones_mexico_2023.csv|1610,transacciones|transacciones_mexico_2024.csv|1598,eduardo torres perez,eduardo torres perez,1999-06-16,1999-06-16,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | email_exact,1.0,1.0,1.0,1.0,1.0,1.0,auto_match_supported_dob_surnames
11609,14909,ETP_M_MEX_1708_10,ETP_M_MEX_1502_76,ETP_M_MEX_1708_10,ETP_M_MEX_1502_76,transacciones|transacciones_mexico_2023.csv|1610,transacciones|transacciones_mexico_2025.csv|1576,eduardo torres perez,eduardo torres perez,1999-06-16,1999-06-16,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | email_exact | phone_country,1.0,1.0,1.0,1.0,1.0,1.0,auto_match_supported_dob_surnames
13264,14909,ETP_M_MEX_2103_98,ETP_M_MEX_1502_76,ETP_M_MEX_2103_98,ETP_M_MEX_1502_76,transacciones|transacciones_mexico_2024.csv|1598,transacciones|transacciones_mexico_2025.csv|1576,eduardo torres perez,eduardo torres perez,1999-06-16,1999-06-16,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | email_exact,1.0,1.0,1.0,1.0,1.0,1.0,auto_match_supported_dob_surnames
11612,12574,GRC_F_MEX_1205_13,GRC_F_MEX_1512_08,GRC_F_MEX_1205_13,GRC_F_MEX_1512_08,transacciones|transacciones_mexico_2023.csv|1613,transacciones|transacciones_mexico_2024.csv|908,gabriela rodriguez castillo,gabriela rodriguez castillo,2009-08-11,2009-08-11,F,F,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | email_exact | phone_country,1.0,1.0,1.0,1.0,1.0,1.0,auto_match_supported_dob_surnames
11612,11680,GRC_F_MEX_1205_13,GRC_F_MEX_0507_14,GRC_F_MEX_1205_13,GRC_F_MEX_0507_14,transacciones|transacciones_mexico_2023.csv|1613,transacciones|transacciones_mexico_2024.csv|14,gabriela rodriguez castillo,gabriela rodriguez castillo,2009-08-11,2009-08-11,F,F,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | email_exact | phone_country,1.0,1.0,1.0,1.0,1.0,1.0,auto_match_supported_dob_surnames
