id_direccion,id_master,pais,direccion_completa,componente_via,componente_localidad,componente_region
ADR_SOGOVA_04081973F_032022_01,SOGOVA_04081973F_032022,mexico,"Boulevard Salud 5393, Guadalajara, Jalisco",Boulevard Salud 5393,Guadalajara,Jalisco
ADR_MAGOGA_16101970M_082024_01,MAGOGA_16101970M_082024,mexico,"Boulevard Central 4816, Ciudad de Mexico, Queretaro",Boulevard Central 4816,Ciudad de Mexico,Queretaro
ADR_JOCAGA_18051969M_072021_01,JOCAGA_18051969M_072021,mexico,"Privada Reforma 5072, Ciudad de Mexico, CDMX",Privada Reforma 5072,Ciudad de Mexico,CDMX
ADR_ALHECR_30051953M_122020_01,ALHECR_30051953M_122020,mexico,"Calle Central 9188, Puebla, Jalisco",Calle Central 9188,Puebla,Jalisco
ADR_EDSAMA_30081983M_062021_01,EDSAMA_30081983M_062021,mexico,"Avenida Reforma 177, Monterrey, Jalisco",Avenida Reforma 177,Monterrey,Jalisco
ADR_JOCACR_24051999M_052021_01,JOCACR_24051999M_052021,mexico,"Boulevard Independencia 5200, Ciudad de Mexico, Nuevo Leon",Boulevard Independencia 5200,Ciudad de Mexico,Nuevo Leon
ADR_GACAVA_28101996F_082021_01,GACAVA_28101996F_082021,mexico,"Privada Norte 8557, Monterrey, Queretaro",Privada Norte 8557,Monterrey,Queretaro
ADR_MIHERO_17041970M_012020_01,MIHERO_17041970M_012020,mexico,"Avenida Sur 8221, Puebla, CDMX",Avenida Sur 8221,Puebla,CDMX
ADR_MIFLHE_14102022M_112022_01,MIFLHE_14102022M_112022,mexico,"Boulevard Norte 1014, Queretaro, Puebla",Boulevard Norte 1014,Queretaro,Puebla
ADR_LURORA_09022000F_042022_01,LURORA_09022000F_042022,mexico,"Privada Norte 9035, Puebla, Nuevo Leon",Privada Norte 9035,Puebla,Nuevo Leon
ADR_MACACR_16011998F_082023_01,MACACR_16011998F_082023,mexico,"Calle Reforma 8043, Queretaro, CDMX",Calle Reforma 8043,Queretaro,CDMX
ADR_FEPEGO_16021997F_102024_01,FEPEGO_16021997F_102024,mexico,"Calle Salud 3967, Puebla, Queretaro",Calle Salud 3967,Puebla,Queretaro
ADR_EDRATO_19101984M_022020_01,EDRATO_19101984M_022020,mexico,"Avenida Sur 3363, Puebla, Puebla",Avenida Sur 3363,Puebla,Puebla
ADR_SOCAXX_08051969F_112021_01,SOCAXX_08051969F_112021,mexico,"Calle Norte 6501, Puebla, CDMX",Calle Norte 6501,Puebla,CDMX
ADR_FECAXX_14071980M_102021_01,FECAXX_14071980M_102021,mexico,"Avenida Sur 9896, Monterrey, Puebla",Avenida Sur 9896,Monterrey,Puebla
ADR_VASAVA_14061970F_072023_01,VASAVA_14061970F_072023,mexico,"Avenida Sur 523, Puebla, Puebla",Avenida Sur 523,Puebla,Puebla
ADR_GALOGO_05021974F_072024_01,GALOGO_05021974F_072024,mexico,"Avenida Reforma 4204, Monterrey, Nuevo Leon",Avenida Reforma 4204,Monterrey,Nuevo Leon
ADR_FETOSA_17101961F_062023_01,FETOSA_17101961F_062023,mexico,"Calle Central 6819, Guadalajara, CDMX",Calle Central 6819,Guadalajara,CDMX
ADR_MIFLPE_12011986M_092024_01,MIFLPE_12011986M_092024,mexico,"Avenida Independencia 5240, Monterrey, Puebla",Avenida Independencia 5240,Monterrey,Puebla
ADR_GAMAXX_20091969F_032020_01,GAMAXX_20091969F_032020,mexico,"Calle Reforma 7913, Puebla, Queretaro",Calle Reforma 7913,Puebla,Queretaro
ADR_CAHEVA_26041970M_042020_01,CAHEVA_26041970M_042020,mexico,"Boulevard Reforma 4312, Ciudad de Mexico, Queretaro",Boulevard Reforma 4312,Ciudad de Mexico,Queretaro
ADR_ALRAGA_04011984M_022023_01,ALRAGA_04011984M_022023,mexico,"Calle Norte 5550, Puebla, Jalisco",Calle Norte 5550,Puebla,Jalisco
ADR_LUHECR_10091982F_082021_01,LUHECR_10091982F_082021,mexico,"Calle Norte 2376, Monterrey, Jalisco",Calle Norte 2376,Monterrey,Jalisco
ADR_LACRGO_17031988F_042021_01,LACRGO_17031988F_042021,mexico,"Privada Salud 2802, Guadalajara, Queretaro",Privada Salud 2802,Guadalajara,Queretaro
ADR_CACAGA_13061965F_092021_01,CACAGA_13061965F_092021,mexico,"Avenida Salud 9413, Monterrey, Jalisco",Avenida Salud 9413,Monterrey,Jalisco
ADR_MAGOGA_09061990F_072022_01,MAGOGA_09061990F_072022,mexico,"Privada Reforma 4009, Monterrey, Nuevo Leon",Privada Reforma 4009,Monterrey,Nuevo Leon
ADR_LUSASA_03081991F_022022_01,LUSASA_03081991F_022022,mexico,"Calle Sur 4533, Ciudad de Mexico, Nuevo Leon",Calle Sur 4533,Ciudad de Mexico,Nuevo Leon
ADR_PAHERA_02061937F_062023_01,PAHERA_02061937F_062023,mexico,"Avenida Sur 662, Guadalajara, Nuevo Leon",Avenida Sur 662,Guadalajara,Nuevo Leon
ADR_RIVAGO_09071984M_022024_01,RIVAGO_09071984M_022024,mexico,"Calle Norte 1427, Queretaro, Jalisco",Calle Norte 1427,Queretaro,Jalisco
ADR_JUHECA_11112001M_062024_01,JUHECA_11112001M_062024,mexico,"Privada Sur 3353, Puebla, CDMX",Privada Sur 3353,Puebla,CDMX
ADR_FEFLHE_29122001F_012021_01,FEFLHE_29122001F_012021,mexico,"Boulevard Salud 6225, Monterrey, Nuevo Leon",Boulevard Salud 6225,Monterrey,Nuevo Leon
ADR_RIGOCR_20041961M_072024_01,RIGOCR_20041961M_072024,mexico,"Calle Salud 7475, Ciudad de Mexico, Jalisco",Calle Salud 7475,Ciudad de Mexico,Jalisco
ADR_JOGOGO_24101958M_102024_01,JOGOGO_24101958M_102024,mexico,"Calle Central 549, Guadalajara, Puebla",Calle Central 549,Guadalajara,Puebla
ADR_MATOGA_22011962M_112023_01,MATOGA_22011962M_112023,mexico,"Boulevard Norte 2215, Puebla, Jalisco",Boulevard Norte 2215,Puebla,Jalisco
ADR_CACRGA_20081959M_042024_01,CACRGA_20081959M_042024,mexico,"Avenida Central 2220, Ciudad de Mexico, Jalisco",Avenida Central 2220,Ciudad de Mexico,Jalisco
ADR_LAGOHE_17121964F_012024_01,LAGOHE_17121964F_012024,mexico,"Avenida Central 4288, Guadalajara, Queretaro",Avenida Central 4288,Guadalajara,Queretaro
ADR_LUVASA_08032006F_042022_01,LUVASA_08032006F_042022,mexico,"Privada Norte 3383, Queretaro, CDMX",Privada Norte 3383,Queretaro,CDMX
ADR_LUROMA_13102005M_022024_01,LUROMA_13102005M_022024,mexico,"Calle Norte 2725, Puebla, Nuevo Leon",Calle Norte 2725,Puebla,Nuevo Leon
ADR_JOROCA_24091973M_052023_01,JOROCA_24091973M_052023,mexico,"Calle Sur 685, Puebla, Puebla",Calle Sur 685,Puebla,Puebla
ADR_MAHECR_15012003F_052023_01,MAHECR_15012003F_052023,mexico,"Avenida Sur 2959, Puebla, CDMX",Avenida Sur 2959,Puebla,CDMX
ADR_GAVACA_12072004F_112020_01,GAVACA_12072004F_112020,mexico,"Privada Central 6024, Monterrey, Nuevo Leon",Privada Central 6024,Monterrey,Nuevo Leon
ADR_FEFLPE_29052004M_022024_01,FEFLPE_29052004M_022024,mexico,"Boulevard Salud 3095, Puebla, Jalisco",Boulevard Salud 3095,Puebla,Jalisco
ADR_MAPESA_03012009F_042024_01,MAPESA_03012009F_042024,mexico,"Boulevard Central 5418, Queretaro, CDMX",Boulevard Central 5418,Queretaro,CDMX
ADR_MAGAXX_19091974F_032024_01,MAGAXX_19091974F_032024,mexico,"Boulevard Sur 8256, Monterrey, Jalisco",Boulevard Sur 8256,Monterrey,Jalisco
ADR_JOPEXX_10042010M_072021_01,JOPEXX_10042010M_072021,mexico,"Privada Salud 5956, Puebla, Jalisco",Privada Salud 5956,Puebla,Jalisco
ADR_CAPEFL_02121961F_072022_01,CAPEFL_02121961F_072022,mexico,"Privada Sur 7655, Queretaro, Puebla",Privada Sur 7655,Queretaro,Puebla
ADR_FETOMA_06062002M_092021_01,FETOMA_06062002M_092021,mexico,"Calle Sur 8896, Guadalajara, Queretaro",Calle Sur 8896,Guadalajara,Queretaro
ADR_JOGAHE_07122002M_122020_01,JOGAHE_07122002M_122020,mexico,"Avenida Salud 9579, Monterrey, Puebla",Avenida Salud 9579,Monterrey,Puebla
ADR_ELGAVA_02102018F_042020_01,ELGAVA_02102018F_042020,mexico,"Boulevard Central 9330, Puebla, Nuevo Leon",Boulevard Central 9330,Puebla,Nuevo Leon
ADR_JOLOMA_08082003M_062024_01,JOLOMA_08082003M_062024,mexico,"Avenida Norte 8485, Guadalajara, Puebla",Avenida Norte 8485,Guadalajara,Puebla
ADR_SORARO_29042000F_102024_01,SORARO_29042000F_102024,mexico,"Avenida Reforma 934, Queretaro, Jalisco",Avenida Reforma 934,Queretaro,Jalisco
ADR_DACAMA_26101986F_012020_01,DACAMA_26101986F_012020,mexico,"Boulevard Independencia 1483, Puebla, Queretaro",Boulevard Independencia 1483,Puebla,Queretaro
ADR_LACALO_02121974F_052020_01,LACALO_02121974F_052020,mexico,"Avenida Salud 2771, Monterrey, CDMX",Avenida Salud 2771,Monterrey,CDMX
ADR_SOSARA_21062004F_032021_01,SOSARA_21062004F_032021,mexico,"Privada Sur 7665, Ciudad de Mexico, Queretaro",Privada Sur 7665,Ciudad de Mexico,Queretaro
ADR_VAGOMA_15071958F_032021_01,VAGOMA_15071958F_032021,mexico,"Avenida Salud 1105, Guadalajara, CDMX",Avenida Salud 1105,Guadalajara,CDMX
ADR_SXLOFL_28031984F_122024_01,SXLOFL_28031984F_122024,mexico,"Privada Norte 102, Queretaro, CDMX",Privada Norte 102,Queretaro,CDMX
ADR_JOCAXX_04121970M_072024_01,JOCAXX_04121970M_072024,mexico,"Calle Reforma 1190, Monterrey, Puebla",Calle Reforma 1190,Monterrey,Puebla
ADR_FEGORO_15032002F_052023_01,FEGORO_15032002F_052023,mexico,"Privada Salud 7866, Monterrey, Queretaro",Privada Salud 7866,Monterrey,Queretaro
ADR_ALPEMA_30071993M_092020_01,ALPEMA_30071993M_092020,mexico,"Avenida Sur 2684, Guadalajara, CDMX",Avenida Sur 2684,Guadalajara,CDMX
ADR_VASARO_13052003F_052020_01,VASARO_13052003F_052020,mexico,"Boulevard Salud 7242, Queretaro, Queretaro",Boulevard Salud 7242,Queretaro,Queretaro
ADR_LAGAGA_01061949F_082020_01,LAGAGA_01061949F_082020,mexico,"Privada Salud 627, Queretaro, Queretaro",Privada Salud 627,Queretaro,Queretaro
ADR_JURAMA_27091988M_112023_01,JURAMA_27091988M_112023,mexico,"Boulevard Central 3773, Guadalajara, Puebla",Boulevard Central 3773,Guadalajara,Puebla
ADR_PARALO_25091943F_122022_01,PARALO_25091943F_122022,mexico,"Avenida Independencia 1267, Ciudad de Mexico, Queretaro",Avenida Independencia 1267,Ciudad de Mexico,Queretaro
ADR_VARARO_28052006F_052023_01,VARARO_28052006F_052023,mexico,"Boulevard Independencia 4759, Guadalajara, Jalisco",Boulevard Independencia 4759,Guadalajara,Jalisco
ADR_DAHEGO_05032004F_032022_01,DAHEGO_05032004F_032022,mexico,"Avenida Central 9854, Guadalajara, Puebla",Avenida Central 9854,Guadalajara,Puebla
ADR_LXPEVA_01071997F_062020_01,LXPEVA_01071997F_062020,mexico,"Calle Norte 379, Queretaro, CDMX",Calle Norte 379,Queretaro,CDMX
ADR_CAFLRA_02051973M_012024_01,CAFLRA_02051973M_012024,mexico,"Boulevard Salud 7128, Puebla, Queretaro",Boulevard Salud 7128,Puebla,Queretaro
ADR_LATOMA_23042002F_042022_01,LATOMA_23042002F_042022,mexico,"Calle Reforma 4275, Queretaro, Jalisco",Calle Reforma 4275,Queretaro,Jalisco
ADR_JUROLO_11121989M_112022_01,JUROLO_11121989M_112022,mexico,"Boulevard Central 4125, Monterrey, Queretaro",Boulevard Central 4125,Monterrey,Queretaro
ADR_DAGAPE_13091963M_102020_01,DAGAPE_13091963M_102020,mexico,"Avenida Norte 2662, Queretaro, Queretaro",Avenida Norte 2662,Queretaro,Queretaro
ADR_DAFLRO_21122005M_032020_01,DAFLRO_21122005M_032020,mexico,"Privada Sur 9486, Guadalajara, Queretaro",Privada Sur 9486,Guadalajara,Queretaro
ADR_EDGAGA_05091991M_042022_01,EDGAGA_05091991M_042022,mexico,"Boulevard Independencia 1726, Queretaro, Puebla",Boulevard Independencia 1726,Queretaro,Puebla
ADR_JOCRGO_12091949M_042020_01,JOCRGO_12091949M_042020,mexico,"Calle Independencia 6065, Monterrey, CDMX",Calle Independencia 6065,Monterrey,CDMX
ADR_VAFLRO_23031944F_052022_01,VAFLRO_23031944F_052022,mexico,"Boulevard Central 8292, Guadalajara, Jalisco",Boulevard Central 8292,Guadalajara,Jalisco
ADR_SOCRLO_06081983F_122021_01,SOCRLO_06081983F_122021,mexico,"Calle Salud 1903, Ciudad de Mexico, CDMX",Calle Salud 1903,Ciudad de Mexico,CDMX
ADR_ELMAVA_10011967F_122023_01,ELMAVA_10011967F_122023,mexico,"Boulevard Independencia 2529, Queretaro, Nuevo Leon",Boulevard Independencia 2529,Queretaro,Nuevo Leon
ADR_DAROVA_21121944F_012022_01,DAROVA_21121944F_012022,mexico,"Avenida Independencia 3674, Puebla, Nuevo Leon",Avenida Independencia 3674,Puebla,Nuevo Leon
ADR_LUTORA_30082019M_012024_01,LUTORA_30082019M_012024,mexico,"Boulevard Central 8561, Monterrey, CDMX",Boulevard Central 8561,Monterrey,CDMX
ADR_MIGOFL_08051974M_102020_01,MIGOFL_08051974M_102020,mexico,"Boulevard Reforma 1573, Queretaro, Puebla",Boulevard Reforma 1573,Queretaro,Puebla
ADR_ALTOCR_10101944M_052023_01,ALTOCR_10101944M_052023,mexico,"Avenida Sur 8471, Ciudad de Mexico, Puebla",Avenida Sur 8471,Ciudad de Mexico,Puebla
ADR_CACRCA_09062013F_062023_01,CACRCA_09062013F_062023,mexico,"Boulevard Independencia 5856, Guadalajara, Nuevo Leon",Boulevard Independencia 5856,Guadalajara,Nuevo Leon
ADR_ALTOHE_01111935M_072022_01,ALTOHE_01111935M_072022,mexico,"Calle Central 3824, Guadalajara, CDMX",Calle Central 3824,Guadalajara,CDMX
ADR_FEROFL_12011996F_092021_01,FEROFL_12011996F_092021,mexico,"Avenida Salud 1677, Ciudad de Mexico, Queretaro",Avenida Salud 1677,Ciudad de Mexico,Queretaro
ADR_VXTOCA_27091980F_042021_01,VXTOCA_27091980F_042021,mexico,"Calle Salud 4118, Guadalajara, CDMX",Calle Salud 4118,Guadalajara,CDMX
ADR_RIRALO_03061967M_022023_01,RIRALO_03061967M_022023,mexico,"Calle Salud 3501, Monterrey, Jalisco",Calle Salud 3501,Monterrey,Jalisco
ADR_MIRAPE_03071957M_082023_01,MIRAPE_03071957M_082023,mexico,"Avenida Sur 3705, Monterrey, Jalisco",Avenida Sur 3705,Monterrey,Jalisco
ADR_CAVACA_22102012F_102024_01,CAVACA_22102012F_102024,mexico,"Avenida Reforma 2308, Puebla, Jalisco",Avenida Reforma 2308,Puebla,Jalisco
ADR_FEROHE_26121953F_102024_01,FEROHE_26121953F_102024,mexico,"Calle Independencia 5375, Queretaro, Jalisco",Calle Independencia 5375,Queretaro,Jalisco
ADR_EDFLHE_09012018M_032023_01,EDFLHE_09012018M_032023,mexico,"Calle Sur 2697, Guadalajara, CDMX",Calle Sur 2697,Guadalajara,CDMX
ADR_LUSAFL_12011952M_062024_01,LUSAFL_12011952M_062024,mexico,"Privada Sur 3199, Monterrey, Puebla",Privada Sur 3199,Monterrey,Puebla
ADR_CAPERA_15091966M_072024_01,CAPERA_15091966M_072024,mexico,"Calle Norte 8600, Ciudad de Mexico, Puebla",Calle Norte 8600,Ciudad de Mexico,Puebla
ADR_MACRSA_29032012F_062022_01,MACRSA_29032012F_062022,mexico,"Calle Sur 2117, Queretaro, Queretaro",Calle Sur 2117,Queretaro,Queretaro
ADR_RISAHE_16022007M_042024_01,RISAHE_16022007M_042024,mexico,"Calle Central 7256, Guadalajara, Puebla",Calle Central 7256,Guadalajara,Puebla
ADR_CAFLVA_17011999M_082021_01,CAFLVA_17011999M_082021,mexico,"Avenida Central 3357, Queretaro, Jalisco",Avenida Central 3357,Queretaro,Jalisco
ADR_PALOSA_27021986F_032023_01,PALOSA_27021986F_032023,mexico,"Calle Sur 9738, Guadalajara, Nuevo Leon",Calle Sur 9738,Guadalajara,Nuevo Leon
ADR_JORACR_28081997M_032023_01,JORACR_28081997M_032023,mexico,"Avenida Central 1911, Guadalajara, Nuevo Leon",Avenida Central 1911,Guadalajara,Nuevo Leon
ADR_LXHEVA_25061974M_052023_01,LXHEVA_25061974M_052023,mexico,"Boulevard Reforma 3037, Guadalajara, CDMX",Boulevard Reforma 3037,Guadalajara,CDMX
ADR_CAMARO_11071964F_022021_01,CAMARO_11071964F_022021,mexico,"Boulevard Norte 4870, Queretaro, Nuevo Leon",Boulevard Norte 4870,Queretaro,Nuevo Leon
ADR_FELORA_17021993F_082024_01,FELORA_17021993F_082024,mexico,"Privada Reforma 4396, Guadalajara, Queretaro",Privada Reforma 4396,Guadalajara,Queretaro
ADR_PAPEMA_11111977F_092022_01,PAPEMA_11111977F_092022,mexico,"Privada Reforma 400, Ciudad de Mexico, CDMX",Privada Reforma 400,Ciudad de Mexico,CDMX
ADR_SORAGA_06012017F_062020_01,SORAGA_06012017F_062020,mexico,"Calle Sur 4499, Ciudad de Mexico, CDMX",Calle Sur 4499,Ciudad de Mexico,CDMX
ADR_LARAPE_23111983F_012024_01,LARAPE_23111983F_012024,mexico,"Privada Independencia 6948, Guadalajara, Nuevo Leon",Privada Independencia 6948,Guadalajara,Nuevo Leon
ADR_RIGOCA_05081971M_012021_01,RIGOCA_05081971M_012021,mexico,"Calle Norte 4302, Puebla, Queretaro",Calle Norte 4302,Puebla,Queretaro
ADR_CAGATO_31101988M_032021_01,CAGATO_31101988M_032021,mexico,"Avenida Salud 867, Monterrey, Jalisco",Avenida Salud 867,Monterrey,Jalisco
ADR_JOVAGO_01062011M_082021_01,JOVAGO_01062011M_082021,mexico,"Privada Independencia 1213, Puebla, Nuevo Leon",Privada Independencia 1213,Puebla,Nuevo Leon
ADR_DALPRA_15081998F_052024_01,DALPRA_15081998F_052024,mexico,"Boulevard Salud 4908, Puebla, Jalisco",Boulevard Salud 4908,Puebla,Jalisco
ADR_SORALO_02031958F_052021_01,SORALO_02031958F_052021,mexico,"Boulevard Central 3362, Monterrey, Jalisco",Boulevard Central 3362,Monterrey,Jalisco
ADR_SOGARA_15071990F_012024_01,SOGARA_15071990F_012024,mexico,"Privada Reforma 4124, Queretaro, Queretaro",Privada Reforma 4124,Queretaro,Queretaro
ADR_JORORO_07071995M_042024_01,JORORO_07071995M_042024,mexico,"Boulevard Sur 9267, Guadalajara, Jalisco",Boulevard Sur 9267,Guadalajara,Jalisco
ADR_DASASA_28051968M_032023_01,DASASA_28051968M_032023,mexico,"Avenida Independencia 7493, Guadalajara, Queretaro",Avenida Independencia 7493,Guadalajara,Queretaro
ADR_SOMATO_22051936F_052023_01,SOMATO_22051936F_052023,mexico,"Calle Independencia 4622, Monterrey, Queretaro",Calle Independencia 4622,Monterrey,Queretaro
ADR_ANHEFL_04112001F_092023_01,ANHEFL_04112001F_092023,mexico,"Calle Central 1322, Ciudad de Mexico, Nuevo Leon",Calle Central 1322,Ciudad de Mexico,Nuevo Leon
ADR_CACAXX_20011994F_102020_01,CACAXX_20011994F_102020,mexico,"Privada Central 5264, Monterrey, Nuevo Leon",Privada Central 5264,Monterrey,Nuevo Leon
ADR_CAGOSA_30071939M_012020_01,CAGOSA_30071939M_012020,mexico,"Avenida Sur 2654, Ciudad de Mexico, Puebla",Avenida Sur 2654,Ciudad de Mexico,Puebla
ADR_ALRATO_02041978M_092024_01,ALRATO_02041978M_092024,mexico,"Boulevard Sur 169, Puebla, CDMX",Boulevard Sur 169,Puebla,CDMX
ADR_DACAPE_30051971F_042024_01,DACAPE_30051971F_042024,mexico,"Calle Independencia 5342, Puebla, Jalisco",Calle Independencia 5342,Puebla,Jalisco
ADR_ALGAGO_28021986M_062023_01,ALGAGO_28021986M_062023,mexico,"Calle Central 1527, Guadalajara, Queretaro",Calle Central 1527,Guadalajara,Queretaro
ADR_ANLOGA_13091965F_022024_01,ANLOGA_13091965F_022024,mexico,"Avenida Sur 6838, Queretaro, CDMX",Avenida Sur 6838,Queretaro,CDMX
ADR_PAGOCR_20101984F_082024_01,PAGOCR_20101984F_082024,mexico,"Boulevard Central 2098, Queretaro, CDMX",Boulevard Central 2098,Queretaro,CDMX
ADR_JUTORA_26062009M_012024_01,JUTORA_26062009M_012024,mexico,"Calle Norte 7239, Monterrey, Puebla",Calle Norte 7239,Monterrey,Puebla
ADR_PARATO_27071973F_092020_01,PARATO_27071973F_092020,mexico,"Boulevard Independencia 8025, Monterrey, Puebla",Boulevard Independencia 8025,Monterrey,Puebla
ADR_ELGOSA_21061981F_112020_01,ELGOSA_21061981F_112020,mexico,"Boulevard Norte 2545, Monterrey, CDMX",Boulevard Norte 2545,Monterrey,CDMX
ADR_RIRAPE_03061968M_072023_01,RIRAPE_03061968M_072023,mexico,"Boulevard Reforma 8433, Puebla, Jalisco",Boulevard Reforma 8433,Puebla,Jalisco
ADR_PXFLCR_19012001F_102024_01,PXFLCR_19012001F_102024,mexico,"Calle Reforma 9536, Ciudad de Mexico, Jalisco",Calle Reforma 9536,Ciudad de Mexico,Jalisco
ADR_CAMASA_11082011M_072022_01,CAMASA_11082011M_072022,mexico,"Avenida Norte 4910, Queretaro, Queretaro",Avenida Norte 4910,Queretaro,Queretaro
ADR_PALORO_05052019F_032024_01,PALORO_05052019F_032024,mexico,"Boulevard Sur 3189, Monterrey, Puebla",Boulevard Sur 3189,Monterrey,Puebla
ADR_RIHEGA_25081980M_082020_01,RIHEGA_25081980M_082020,mexico,"Avenida Sur 4367, Queretaro, Puebla",Avenida Sur 4367,Queretaro,Puebla
ADR_FESATO_31011977F_122023_01,FESATO_31011977F_122023,mexico,"Privada Reforma 1617, Guadalajara, CDMX",Privada Reforma 1617,Guadalajara,CDMX
ADR_GAHEMA_15051976F_032021_01,GAHEMA_15051976F_032021,mexico,"Boulevard Reforma 6552, Monterrey, Jalisco",Boulevard Reforma 6552,Monterrey,Jalisco
ADR_GAVARO_19041964F_112020_01,GAVARO_19041964F_112020,mexico,"Avenida Central 4733, Guadalajara, Puebla",Avenida Central 4733,Guadalajara,Puebla
ADR_EDCRTO_12121993M_112021_01,EDCRTO_12121993M_112021,mexico,"Calle Reforma 1337, Puebla, Nuevo Leon",Calle Reforma 1337,Puebla,Nuevo Leon
ADR_ELROSA_02101981F_082023_01,ELROSA_02101981F_082023,mexico,"Privada Reforma 4676, Monterrey, Queretaro",Privada Reforma 4676,Monterrey,Queretaro
ADR_SOVAVA_07062015F_112023_01,SOVAVA_07062015F_112023,mexico,"Avenida Reforma 5297, Puebla, Nuevo Leon",Avenida Reforma 5297,Puebla,Nuevo Leon
ADR_JUHETO_12102020M_092022_01,JUHETO_12102020M_092022,mexico,"Calle Independencia 816, Queretaro, Nuevo Leon",Calle Independencia 816,Queretaro,Nuevo Leon
ADR_GAGOSA_20011982F_122020_01,GAGOSA_20011982F_122020,mexico,"Calle Central 7059, Puebla, Puebla",Calle Central 7059,Puebla,Puebla
ADR_FXSAVA_05111990M_032024_01,FXSAVA_05111990M_032024,mexico,"Avenida Norte 3122, Puebla, Nuevo Leon",Avenida Norte 3122,Puebla,Nuevo Leon
ADR_RIGOFL_03101971M_042023_01,RIGOFL_03101971M_042023,mexico,"Avenida Independencia 8987, Queretaro, Queretaro",Avenida Independencia 8987,Queretaro,Queretaro
ADR_MIGAGA_31071964M_042024_01,MIGAGA_31071964M_042024,mexico,"Privada Norte 7565, Puebla, Puebla",Privada Norte 7565,Puebla,Puebla
ADR_VALORA_11071950F_092021_01,VALORA_11071950F_092021,mexico,"Boulevard Sur 8496, Queretaro, Jalisco",Boulevard Sur 8496,Queretaro,Jalisco
ADR_JOVAMA_17051991M_122021_01,JOVAMA_17051991M_122021,mexico,"Calle Norte 2807, Puebla, Jalisco",Calle Norte 2807,Puebla,Jalisco
ADR_MACRSA_17091984M_092024_01,MACRSA_17091984M_092024,mexico,"Privada Independencia 8691, Puebla, Nuevo Leon",Privada Independencia 8691,Puebla,Nuevo Leon
ADR_MAPECA_09102010F_102023_01,MAPECA_09102010F_102023,mexico,"Avenida Independencia 9221, Guadalajara, CDMX",Avenida Independencia 9221,Guadalajara,CDMX
ADR_JOMACA_23121960M_092020_01,JOMACA_23121960M_092020,mexico,"Boulevard Norte 316, Puebla, CDMX",Boulevard Norte 316,Puebla,CDMX
ADR_LUVAFL_07052006F_052023_01,LUVAFL_07052006F_052023,mexico,"Boulevard Sur 9498, Monterrey, Puebla",Boulevard Sur 9498,Monterrey,Puebla
ADR_MIROLO_23102024M_022023_01,MIROLO_23102024M_022023,mexico,"Boulevard Central 2496, Queretaro, Puebla",Boulevard Central 2496,Queretaro,Puebla
ADR_LUMAXX_25012009F_122024_01,LUMAXX_25012009F_122024,mexico,"Privada Central 4612, Monterrey, CDMX",Privada Central 4612,Monterrey,CDMX
ADR_MALOLO_17111995M_122021_01,MALOLO_17111995M_122021,mexico,"Boulevard Norte 5382, Queretaro, CDMX",Boulevard Norte 5382,Queretaro,CDMX
ADR_EDROPE_13021957M_022023_01,EDROPE_13021957M_022023,mexico,"Privada Reforma 7041, Guadalajara, Queretaro",Privada Reforma 7041,Guadalajara,Queretaro
ADR_ALCAGA_03051974M_072022_01,ALCAGA_03051974M_072022,mexico,"Privada Central 6750, Guadalajara, Nuevo Leon",Privada Central 6750,Guadalajara,Nuevo Leon
ADR_JOHEGO_04062008M_072024_01,JOHEGO_04062008M_072024,mexico,"Privada Sur 4201, Monterrey, Jalisco",Privada Sur 4201,Monterrey,Jalisco
ADR_FECARO_14091972M_012022_01,FECARO_14091972M_012022,mexico,"Avenida Reforma 146, Puebla, Queretaro",Avenida Reforma 146,Puebla,Queretaro
ADR_ELCAGO_28091992F_062021_01,ELCAGO_28091992F_062021,mexico,"Boulevard Sur 3232, Puebla, Jalisco",Boulevard Sur 3232,Puebla,Jalisco
ADR_MAMACA_09021989F_052020_01,MAMACA_09021989F_052020,mexico,"Privada Reforma 8508, Ciudad de Mexico, Queretaro",Privada Reforma 8508,Ciudad de Mexico,Queretaro
